portfolio_name,constraint_id,constraint_name,origin,exposure_value,threshold_value,margin_value,margin_pct,status,severity,implementation_status,comment
MeanVariance_TurnoverPenalty,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LEGAL_REGULATORY,7255431.972783048,26116404.433557004,18860972.460773956,0.0722188711266068,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
MeanVariance_TurnoverPenalty,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LEGAL_REGULATORY,9000000.34424138,26116404.433557004,17116404.089315623,0.06553889963245757,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
MeanVariance_TurnoverPenalty,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LEGAL_REGULATORY,14842254.00046843,26116404.433557004,11274150.433088575,0.043168846085881576,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
MeanVariance_TurnoverPenalty,CAPITAL_SOCIAL_LIMITS,Limites en pourcentage du capital social,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
MeanVariance_TurnoverPenalty,OPCVM_ENTITY_LIMITS,OPCVM par entité,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
MeanVariance_TurnoverPenalty,SICAR_ENTITY_LIMITS,SICAR/SICAF par société,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
MeanVariance_TurnoverPenalty,OTHER_SECURITIES_LIMITS,Autres valeurs mobilières,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
MeanVariance_TurnoverPenalty,INTERNAL_NO_SHORT_SELLING,Absence de vente à découvert,INTERNAL_GOVERNANCE,0.006174350502101875,0.0,0.006174350502101875,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
MeanVariance_TurnoverPenalty,INTERNAL_FULL_INVESTMENT,Somme des poids optimisables égale à 100%,INTERNAL_GOVERNANCE,1.0,1.0,1.0,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
MeanVariance_TurnoverPenalty,INTERNAL_TURNOVER_MAX_30,Turnover maximum de gouvernance,INTERNAL_GOVERNANCE,0.2335350181968292,0.3,0.06646498180317079,,OK,INFO,INTERNAL_LIMIT,"Limite interne de réallocation, non réglementaire."
MeanVariance_TurnoverPenalty,INTERNAL_MAX_ASSET_WEIGHT,Poids maximum par actif,INTERNAL_GOVERNANCE,0.30000000004719996,0.3,-4.7199966157762674e-11,,OK,INFO,INTERNAL_LIMIT,"Limite interne de concentration, non réglementaire."
Mean_CVaR_95,COVERAGE_GLOBAL,Couverture globale des provisions techniques,LEGAL_REGULATORY,509032582.0402451,261164044.33557004,247868537.70467508,0.9490913587866959,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,STATE_MIN_20_PT,Titres émis ou garantis par l'État >= 20% PT,LEGAL_REGULATORY,114927786.11294213,52232808.86711401,62694977.24582812,0.24005975786341882,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,REAL_ESTATE_TOTAL_MAX_20_PT,Immobilier total <= 20% PT,LEGAL_REGULATORY,25860875.370495003,52232808.86711401,26371933.496619005,0.10097842359468776,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,SICAR_TOTAL_MAX_10_PT,SICAR/SICAF total <= 10% PT,LEGAL_REGULATORY,5215648.67154,26116404.433557004,20900755.762017004,0.08002922383588759,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LEGAL_REGULATORY,7042399.4256453095,26116404.433557004,19074005.007911693,0.07303457509412543,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LEGAL_REGULATORY,5382838.848025323,26116404.433557004,20733565.58553168,0.07938905081011495,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BIAT,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BIAT,LEGAL_REGULATORY,2219999.9488419453,26116404.433557004,23896404.48471506,0.09149959576368995,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BT,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BT,LEGAL_REGULATORY,2630638.9142917376,26116404.433557004,23485765.519265264,0.08992725464569837,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::CITY_CARS,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::CITY_CARS,LEGAL_REGULATORY,5742080.970519075,26116404.433557004,20374323.46303793,0.07801350876944965,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LEGAL_REGULATORY,1407931.8983971968,26116404.433557004,24708472.535159808,0.09460901326605227,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LEGAL_REGULATORY,670651.4620253922,26116404.433557004,25445752.97153161,0.0974320681710547,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LEGAL_REGULATORY,12176140.949813426,26116404.433557004,13940263.483743578,0.053377422298728515,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Mean_CVaR_95,CAPITAL_SOCIAL_LIMITS,Limites en pourcentage du capital social,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Mean_CVaR_95,OPCVM_ENTITY_LIMITS,OPCVM par entité,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Mean_CVaR_95,SICAR_ENTITY_LIMITS,SICAR/SICAF par société,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Mean_CVaR_95,OTHER_SECURITIES_LIMITS,Autres valeurs mobilières,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Mean_CVaR_95,INTERNAL_NO_SHORT_SELLING,Absence de vente à découvert,INTERNAL_GOVERNANCE,0.0020269646619568535,0.0,0.0020269646619568535,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
Mean_CVaR_95,INTERNAL_FULL_INVESTMENT,Somme des poids optimisables égale à 100%,INTERNAL_GOVERNANCE,1.0,1.0,1.0,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
Mean_CVaR_95,INTERNAL_TURNOVER_MAX_30,Turnover maximum de gouvernance,INTERNAL_GOVERNANCE,0.2999999876666527,0.3,1.2333347287896146e-08,,OK,INFO,INTERNAL_LIMIT,"Limite interne de réallocation, non réglementaire."
Mean_CVaR_95,INTERNAL_MAX_ASSET_WEIGHT,Poids maximum par actif,INTERNAL_GOVERNANCE,0.2999999997785018,0.3,2.2149820866346204e-10,,OK,INFO,INTERNAL_LIMIT,"Limite interne de concentration, non réglementaire."
Max_Sharpe,COVERAGE_GLOBAL,Couverture globale des provisions techniques,LEGAL_REGULATORY,509032582.0402451,261164044.33557004,247868537.70467508,0.9490913587866959,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,STATE_MIN_20_PT,Titres émis ou garantis par l'État >= 20% PT,LEGAL_REGULATORY,114927972.90360282,52232808.86711401,62695164.036488816,0.24006047308691433,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,REAL_ESTATE_TOTAL_MAX_20_PT,Immobilier total <= 20% PT,LEGAL_REGULATORY,25860875.370495003,52232808.86711401,26371933.496619005,0.10097842359468776,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,SICAR_TOTAL_MAX_10_PT,SICAR/SICAF total <= 10% PT,LEGAL_REGULATORY,5215648.67154,26116404.433557004,20900755.762017004,0.08002922383588759,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LEGAL_REGULATORY,7042396.852808489,26116404.433557004,19074007.580748513,0.07303458494554593,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LEGAL_REGULATORY,5382835.347076092,26116404.433557004,20733569.08648091,0.07938906421528807,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BIAT,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BIAT,LEGAL_REGULATORY,2219998.67572114,26116404.433557004,23896405.757835865,0.09149960063848353,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BT,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BT,LEGAL_REGULATORY,44798.662204346154,26116404.433557004,26071605.771352656,0.09982846542938818,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::CITY_CARS,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::CITY_CARS,LEGAL_REGULATORY,353160.48736778845,26116404.433557004,25763243.946189214,0.0986477446071634,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LEGAL_REGULATORY,1407929.8739674045,26116404.433557004,24708474.5595896,0.09460902101761622,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LEGAL_REGULATORY,8341405.382544575,26116404.433557004,17774999.051012427,0.06806066698895698,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LEGAL_REGULATORY,4505397.306419481,26116404.433557004,21611007.127137523,0.08274878412960059,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Max_Sharpe,CAPITAL_SOCIAL_LIMITS,Limites en pourcentage du capital social,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Max_Sharpe,OPCVM_ENTITY_LIMITS,OPCVM par entité,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Max_Sharpe,SICAR_ENTITY_LIMITS,SICAR/SICAF par société,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Max_Sharpe,OTHER_SECURITIES_LIMITS,Autres valeurs mobilières,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Max_Sharpe,INTERNAL_NO_SHORT_SELLING,Absence de vente à découvert,INTERNAL_GOVERNANCE,0.00013539865389529816,0.0,0.00013539865389529816,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
Max_Sharpe,INTERNAL_FULL_INVESTMENT,Somme des poids optimisables égale à 100%,INTERNAL_GOVERNANCE,1.0000000000000002,1.0,0.9999999999999998,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
Max_Sharpe,INTERNAL_TURNOVER_MAX_30,Turnover maximum de gouvernance,INTERNAL_GOVERNANCE,0.29999999950410816,0.3,4.958918276010138e-10,,OK,INFO,INTERNAL_LIMIT,"Limite interne de réallocation, non réglementaire."
Max_Sharpe,INTERNAL_MAX_ASSET_WEIGHT,Poids maximum par actif,INTERNAL_GOVERNANCE,0.3000000000108762,0.3,-1.0876188838437884e-11,,OK,INFO,INTERNAL_LIMIT,"Limite interne de concentration, non réglementaire."
Risk_Parity,COVERAGE_GLOBAL,Couverture globale des provisions techniques,LEGAL_REGULATORY,509032582.0402451,261164044.33557004,247868537.70467508,0.9490913587866959,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,STATE_MIN_20_PT,Titres émis ou garantis par l'État >= 20% PT,LEGAL_REGULATORY,139097058.72497693,52232808.86711401,86864249.85786292,0.33260416868966436,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,REAL_ESTATE_TOTAL_MAX_20_PT,Immobilier total <= 20% PT,LEGAL_REGULATORY,25860875.370495003,52232808.86711401,26371933.496619005,0.10097842359468776,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,SICAR_TOTAL_MAX_10_PT,SICAR/SICAF total <= 10% PT,LEGAL_REGULATORY,5215648.67154,26116404.433557004,20900755.762017004,0.08002922383588759,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LEGAL_REGULATORY,7056423.679295708,26116404.433557004,19059980.754261296,0.07298087607255423,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LEGAL_REGULATORY,5295532.199877898,26116404.433557004,20820872.233679105,0.07972334892672414,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BIAT,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BIAT,LEGAL_REGULATORY,4483056.115002028,26116404.433557004,21633348.318554975,0.08283432879741384,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BT,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::BT,LEGAL_REGULATORY,2643474.2437242577,26116404.433557004,23472930.189832747,0.08987810802804212,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::CITY_CARS,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::CITY_CARS,LEGAL_REGULATORY,4626090.380427217,26116404.433557004,21490314.053129785,0.08228664902093816,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::DELICE_HOLDING,LEGAL_REGULATORY,2926384.5720238746,26116404.433557004,23190019.861533128,0.0887948412674152,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ENNAKL,LEGAL_REGULATORY,8062584.406331321,26116404.433557004,18053820.02722568,0.06912827557543987,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::PGH,LEGAL_REGULATORY,4875628.918760648,26116404.433557004,21240775.514796354,0.08133116321136478,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Risk_Parity,CAPITAL_SOCIAL_LIMITS,Limites en pourcentage du capital social,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Risk_Parity,OPCVM_ENTITY_LIMITS,OPCVM par entité,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Risk_Parity,SICAR_ENTITY_LIMITS,SICAR/SICAF par société,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Risk_Parity,OTHER_SECURITIES_LIMITS,Autres valeurs mobilières,UNTESTED_MISSING_DATA,,,-0.0,-0.0,NOT_TESTED_DATA_MISSING,WARNING,CHECK_NOT_ENFORCED_MISSING_DATA,Contrainte non testée faute de données détaillées ; elle n’est pas assimilée à une conformité.
Risk_Parity,INTERNAL_NO_SHORT_SELLING,Absence de vente à découvert,INTERNAL_GOVERNANCE,0.00634957843259697,0.0,0.00634957843259697,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
Risk_Parity,INTERNAL_FULL_INVESTMENT,Somme des poids optimisables égale à 100%,INTERNAL_GOVERNANCE,1.0,1.0,1.0,,OK,INFO,INTERNAL_LIMIT,Contrôle interne appliqué à la poche optimisable.
Risk_Parity,INTERNAL_TURNOVER_MAX_30,Turnover maximum de gouvernance,INTERNAL_GOVERNANCE,0.29999999999999993,0.3,5.551115123125783e-17,,OK,INFO,INTERNAL_LIMIT,"Limite interne de réallocation, non réglementaire."
Risk_Parity,INTERNAL_MAX_ASSET_WEIGHT,Poids maximum par actif,INTERNAL_GOVERNANCE,0.3,0.3,0.0,,OK,INFO,INTERNAL_LIMIT,"Limite interne de concentration, non réglementaire."
Monte_Carlo_Max_Sharpe,COVERAGE_GLOBAL,Couverture globale des provisions techniques,LEGAL_REGULATORY,509032582.0402451,261164044.33557004,247868537.70467508,0.9490913587866959,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Monte_Carlo_Max_Sharpe,STATE_MIN_20_PT,Titres émis ou garantis par l'État >= 20% PT,LEGAL_REGULATORY,137826021.2665306,52232808.86711401,85593212.3994166,0.32773735227287937,OK,INFO,ENFORCED,Contrainte testable contrôlée sur le portefeuille total.
Monte_Carlo_Max_Sharpe,REAL_ESTATE_TOTAL_MAX_20_PT,Immobilier total <= 20% PT,LEGAL_REGULATORY,25860875.370495003,52232808.86711401,26371933.496619005,0.10097842359468776,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Monte_Carlo_Max_Sharpe,SICAR_TOTAL_MAX_10_PT,SICAR/SICAF total <= 10% PT,LEGAL_REGULATORY,5215648.67154,26116404.433557004,20900755.762017004,0.08002922383588759,OK,INFO,POST_CHECK,Contrainte testable contrôlée sur le portefeuille total.
Monte_Carlo_Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::AMEN_BANK,LEGAL_REGULATORY,7589034.004393961,26116404.433557004,18527370.429163042,0.07094150527611373,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
Monte_Carlo_Max_Sharpe,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LISTED_EQUITY_PER_COMPANY_MAX_10_PT::ATTIJARI_BANK,LEGAL_REGULATORY,7264901.904726477,26116404.433557004,18851502.52883053,0.07218261065297414,OK,INFO,,Contrainte testable contrôlée sur le portefeuille total.
