portfolio_name,asset_id,asset_name,asset_class,asset_type,weight,marginal_risk_contribution,risk_contribution,risk_contribution_pct
Risk_Parity,BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,0.07543892572138297,0.0009026957260794003,6.809839582871374e-05,0.006274872465611078
Risk_Parity,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,0.0874176191376825,0.00010623648978883582,9.286941002884747e-06,0.0008557377847098212
Risk_Parity,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,0.04385344912235694,0.00037922799817625806,1.6630455723795803e-05,0.0015324001019684738
Risk_Parity,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,0.07979761745874227,0.0003166197879712192,2.5265504720395438e-05,0.002328069816777218
Risk_Parity,TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,0.0100226212198626,-0.00022684482262754394,-2.2735797328827895e-06,-0.00020949719432630389
Risk_Parity,TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,0.019049605221496718,-0.00030010828342496735,-5.716944322946675e-06,-0.0005267832829677867
Risk_Parity,TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,0.02866652202495905,-0.0001202946428847167,-3.4484290297393145e-06,-0.0003177527474032109
Risk_Parity,TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,0.008422345628380866,0.0002639837403185703,2.2233623012357404e-06,0.000204869949068892
Risk_Parity,TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,0.3,0.0007149345935455821,0.00021448037806367462,0.01976312367343803
Risk_Parity,TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,0.009800196491600192,0.0002907878277735227,2.849777849546118e-06,0.00026259051103352614
Risk_Parity,TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,0.00634957843259697,0.0004228295541580503,2.6847894177465487e-06,0.0002473877833444997
Risk_Parity,EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,0.07648263628130929,0.0009579061011239526,7.326318392391034e-05,0.006750777752584079
Risk_Parity,AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,0.021327205333351553,0.06603552253118963,0.0014083531483178441,0.129771579560617
Risk_Parity,ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,0.016005119265662216,0.11987087411229853,0.0019185476366465194,0.17678304448517346
Risk_Parity,BIAT,BIAT,Actions cotées,listed_equity,0.013549506468286263,0.05242000685026886,0.0007102652218853281,0.06544682337744827
Risk_Parity,BT,BT,Actions cotées,listed_equity,0.007989588005430034,0.09723183336952962,0.0007768422896351656,0.07158151427846988
Risk_Parity,CITY_CARS,CITY CARS,Actions cotées,listed_equity,0.013981810605207444,0.06730177419943424,0.0009410006602509264,0.08670775664058564
Risk_Parity,DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,0.008844650985885034,0.1011058660133777,0.0008942460975139813,0.08239959468185651
Risk_Parity,ENNAKL,ENNAKL,Actions cotées,listed_equity,0.024368207036070254,0.08189561514276218,0.001995649305145159,0.1838875163428026
Risk_Parity,PGH,PGH,Actions cotées,listed_equity,0.014736011300559211,0.11385148885546562,0.0016777168263596325,0.1545918812139999
Monte_Carlo_Max_Sharpe,BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,0.11472472659200843,-9.388105266498723e-05,-1.0770478099160605e-05,-0.0007933467598817263
Monte_Carlo_Max_Sharpe,BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,0.08779435678555031,4.075693537063488e-05,3.5782289254151335e-06,0.00026357013105243743
Monte_Carlo_Max_Sharpe,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,0.11041108713490513,-0.00010810919512309686,-1.1936453762820708e-05,-0.000879231806613104
Monte_Carlo_Max_Sharpe,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,0.0472476282420543,-0.0002913260420332367,-1.3764464531215452e-05,-0.0010138819499756256
Monte_Carlo_Max_Sharpe,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,0.0563850366736909,-0.00047798337253967545,-2.695110999006406e-05,-0.0019852021042129704
Monte_Carlo_Max_Sharpe,TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,0.010337935220603884,-0.0002964306815237708,-3.0644811829922027e-06,-0.00022572778987729975
Monte_Carlo_Max_Sharpe,TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,0.0264902157967051,-0.0002483540098178846,-6.5789513140527806e-06,-0.00048460148754493745
Monte_Carlo_Max_Sharpe,TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,0.03415020222879281,-0.000340814122109547,-1.1638871192469516e-05,-0.0008573120584077023
Monte_Carlo_Max_Sharpe,TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,0.013271639758507488,-0.00013459959715118695,-1.786357365030784e-06,-0.00013158197941542447
Monte_Carlo_Max_Sharpe,TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,0.2992085467855138,6.76677074693246e-05,2.0246756416203873e-05,0.0014913635637179132
Monte_Carlo_Max_Sharpe,TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,0.01662682449043304,-0.00021657474416610076,-3.6009502603101944e-06,-0.0002652437705374468
Monte_Carlo_Max_Sharpe,TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,0.011030528267575373,0.00010144163195970511,1.1189547888405045e-06,8.242151815432778e-05
Monte_Carlo_Max_Sharpe,EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,0.04218549081527617,-0.00038081302350403203,-1.6064784305366892e-05,-0.0011833220827824633
Monte_Carlo_Max_Sharpe,AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,0.022936956998258286,0.06709578213914165,0.0015389730696899985,0.11335980512127387
Monte_Carlo_Max_Sharpe,ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,0.02195730609308067,0.11862007325838775,0.002604577257318073,0.1918515509646657
Monte_Carlo_Max_Sharpe,BIAT,BIAT,Actions cotées,listed_equity,0.008414142101108553,0.04120808971043151,0.0003467307225387999,0.02553997071857422
Monte_Carlo_Max_Sharpe,BT,BT,Actions cotées,listed_equity,0.009978870116546159,0.08876383418485474,0.0008857627723773054,0.06524473835048757
Monte_Carlo_Max_Sharpe,CITY_CARS,CITY CARS,Actions cotées,listed_equity,0.004184231153245957,0.024481789033852827,0.00010243746436264223,0.007545480311494776
Monte_Carlo_Max_Sharpe,DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,0.006177777397097514,0.06973904430017022,0.0004308322915727738,0.031734840313014274
Monte_Carlo_Max_Sharpe,ENNAKL,ENNAKL,Actions cotées,listed_equity,0.026043956897164558,0.07018828440993974,0.0018279806538583976,0.13464792514438723
Monte_Carlo_Max_Sharpe,PGH,PGH,Actions cotées,listed_equity,0.030442540451881675,0.19446214990963218,0.005919921864983856,0.4360577856524265
Monte_Carlo_Min_Volatility,BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,0.11472472659200843,-9.388105266498723e-05,-1.0770478099160605e-05,-0.0007933467598817263
Monte_Carlo_Min_Volatility,BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,0.08779435678555031,4.075693537063488e-05,3.5782289254151335e-06,0.00026357013105243743
Monte_Carlo_Min_Volatility,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,0.11041108713490513,-0.00010810919512309686,-1.1936453762820708e-05,-0.000879231806613104
Monte_Carlo_Min_Volatility,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,0.0472476282420543,-0.0002913260420332367,-1.3764464531215452e-05,-0.0010138819499756256
Monte_Carlo_Min_Volatility,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,0.0563850366736909,-0.00047798337253967545,-2.695110999006406e-05,-0.0019852021042129704
Monte_Carlo_Min_Volatility,TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,0.010337935220603884,-0.0002964306815237708,-3.0644811829922027e-06,-0.00022572778987729975
Monte_Carlo_Min_Volatility,TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,0.0264902157967051,-0.0002483540098178846,-6.5789513140527806e-06,-0.00048460148754493745
Monte_Carlo_Min_Volatility,TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,0.03415020222879281,-0.000340814122109547,-1.1638871192469516e-05,-0.0008573120584077023
Monte_Carlo_Min_Volatility,TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,0.013271639758507488,-0.00013459959715118695,-1.786357365030784e-06,-0.00013158197941542447
Monte_Carlo_Min_Volatility,TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,0.2992085467855138,6.76677074693246e-05,2.0246756416203873e-05,0.0014913635637179132
Monte_Carlo_Min_Volatility,TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,0.01662682449043304,-0.00021657474416610076,-3.6009502603101944e-06,-0.0002652437705374468
Monte_Carlo_Min_Volatility,TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,0.011030528267575373,0.00010144163195970511,1.1189547888405045e-06,8.242151815432778e-05
Monte_Carlo_Min_Volatility,EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,0.04218549081527617,-0.00038081302350403203,-1.6064784305366892e-05,-0.0011833220827824633
Monte_Carlo_Min_Volatility,AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,0.022936956998258286,0.06709578213914165,0.0015389730696899985,0.11335980512127387
Monte_Carlo_Min_Volatility,ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,0.02195730609308067,0.11862007325838775,0.002604577257318073,0.1918515509646657
Monte_Carlo_Min_Volatility,BIAT,BIAT,Actions cotées,listed_equity,0.008414142101108553,0.04120808971043151,0.0003467307225387999,0.02553997071857422
Monte_Carlo_Min_Volatility,BT,BT,Actions cotées,listed_equity,0.009978870116546159,0.08876383418485474,0.0008857627723773054,0.06524473835048757
Monte_Carlo_Min_Volatility,CITY_CARS,CITY CARS,Actions cotées,listed_equity,0.004184231153245957,0.024481789033852827,0.00010243746436264223,0.007545480311494776
Monte_Carlo_Min_Volatility,DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,0.006177777397097514,0.06973904430017022,0.0004308322915727738,0.031734840313014274
Monte_Carlo_Min_Volatility,ENNAKL,ENNAKL,Actions cotées,listed_equity,0.026043956897164558,0.07018828440993974,0.0018279806538583976,0.13464792514438723
Monte_Carlo_Min_Volatility,PGH,PGH,Actions cotées,listed_equity,0.030442540451881675,0.19446214990963218,0.005919921864983856,0.4360577856524265
Monte_Carlo_Max_Return,BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,0.08347557519515607,-0.0008314234038402923,-6.940354686628293e-05,-0.0031569329730925582
Monte_Carlo_Max_Return,BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,0.08056537356642726,-0.00044046079981447896,-3.5485888878420836e-05,-0.0016141332502159064
Monte_Carlo_Max_Return,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,0.07976255980101703,-0.0002467070702552796,-1.9677987444570448e-05,-0.0008950851968351702
Monte_Carlo_Max_Return,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,0.04721198027543818,-0.0007634940849834897,-3.604606768065424e-05,-0.0016396138922212108
Monte_Carlo_Max_Return,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,0.04709808002075978,-0.0010828327238249626,-5.0999342275805366e-05,-0.002319787856760671
Monte_Carlo_Max_Return,TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,0.008943775872834776,-0.00034722006930191395,-3.1054584783864767e-06,-0.00014125681913456902
Monte_Carlo_Max_Return,TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,0.033243273734527984,-0.0002695365502209616,-8.960277320455774e-06,-0.00040757275669930395
Monte_Carlo_Max_Return,TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,0.03247485995499575,-0.0004935878369934398,-1.6029195881851228e-05,-0.0007291139905150752
Monte_Carlo_Max_Return,TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,0.01645751810269096,-0.0002968665112291689,-4.885685982636756e-06,-0.00022223335652396103
Monte_Carlo_Max_Return,TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,0.2927463532044944,-0.0003039604963532622,-8.898332682564552e-05,-0.00404755104306958
Monte_Carlo_Max_Return,TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,0.01879054555417538,-0.0004520275605632077,-8.493844468505726e-06,-0.0003863563013949128
Monte_Carlo_Max_Return,TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,0.014693726874631989,-3.748208798205944e-05,-5.507515634993075e-07,-2.5051828750814436e-05
Monte_Carlo_Max_Return,EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,0.04367356141707316,-0.0009731613257221586,-4.250142092764703e-05,-0.0019332461118778705
Monte_Carlo_Max_Return,AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,0.028203715127525536,0.07059353580752663,0.0019909999737602545,0.09056386525461156
Monte_Carlo_Max_Return,ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,0.044619945484303834,0.14532251200382781,0.006484282563252886,0.29494811655983183
Monte_Carlo_Max_Return,BIAT,BIAT,Actions cotées,listed_equity,0.01796885546898055,0.04939437677245744,0.0008875604172046578,0.04037212611170456
Monte_Carlo_Max_Return,BT,BT,Actions cotées,listed_equity,0.011704594060702726,0.08875064347642635,0.001038790254517725,0.04725106071210583
Monte_Carlo_Max_Return,CITY_CARS,CITY CARS,Actions cotées,listed_equity,0.006662880024040906,0.023743410536192732,0.00015819949576420094,0.007195960826999884
Monte_Carlo_Max_Return,DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,0.017046087409186898,0.09647305566063222,0.0016444881394224896,0.07480221207144964
Monte_Carlo_Max_Return,ENNAKL,ENNAKL,Actions cotées,listed_equity,0.02716848693346201,0.036224271940686614,0.000984158658894719,0.04476605391659991
Monte_Carlo_Max_Return,PGH,PGH,Actions cotées,listed_equity,0.04748825191757445,0.19333473700095993,0.009181128695119587,0.41761853992378817
MultiCriteria_Recommended_Portfolio,BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,0.09810892002950994,0.00012117742524679192,1.1888586322919427e-05,0.0008666291680526823
MultiCriteria_Recommended_Portfolio,BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,0.06829597573256771,0.00021447518072435686,1.464779173798875e-05,0.0010677639227154878
MultiCriteria_Recommended_Portfolio,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,0.08741742735953315,-8.6048423371987e-05,-7.522131799523028e-06,-0.0005483325473976498
MultiCriteria_Recommended_Portfolio,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,0.04384954951769748,-8.763491654680276e-05,-3.842751612598314e-06,-0.0002801208270355047
MultiCriteria_Recommended_Portfolio,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,0.049683757398890575,-0.0002621963089921266,-1.302689780684937e-05,-0.000949607405120382
MultiCriteria_Recommended_Portfolio,TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,0.00997066823629241,-0.0003112673415780698,-3.1035433956676403e-06,-0.00022623558074500865
MultiCriteria_Recommended_Portfolio,TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,0.019033926921616928,-0.00025626366274202327,-4.877703829297558e-06,-0.0003555645975705445
MultiCriteria_Recommended_Portfolio,TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,0.02866365776872361,-0.0003144795336318085,-9.014133727289965e-06,-0.0006570933667476278
MultiCriteria_Recommended_Portfolio,TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,0.008434803656153119,-0.0001063616393811535,-8.971395447265931e-07,-6.539779214747253e-05
MultiCriteria_Recommended_Portfolio,TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,0.2999999997785018,0.00011278974453615213,3.383692333586291e-05,0.0024665728896200913
MultiCriteria_Recommended_Portfolio,TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,0.009782982743794974,-0.00015796124128351628,-1.545332097665074e-06,-0.00011264836993972559
MultiCriteria_Recommended_Portfolio,TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,0.0932838463707573,0.0003420601899497864,3.190869020882794e-05,0.002326012605553988
MultiCriteria_Recommended_Portfolio,EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,0.07082221367964917,-0.0001357319643231624,-9.612838180453525e-06,-0.0007007364650993887
MultiCriteria_Recommended_Portfolio,AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,0.02128481868668142,0.06260010273991237,0.0013324318365866637,0.09712881436557945
MultiCriteria_Recommended_Portfolio,ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,0.016268993275590237,0.1033673821996215,0.001681683245921008,0.12258780924448646
MultiCriteria_Recommended_Portfolio,BIAT,BIAT,Actions cotées,listed_equity,0.00670968707390706,0.03785031724124078,0.0002539637843368348,0.018512917949801692
MultiCriteria_Recommended_Portfolio,BT,BT,Actions cotées,listed_equity,0.007950794741480796,0.08161585189363633,0.0006489108860573993,0.04730294132954198
MultiCriteria_Recommended_Portfolio,CITY_CARS,CITY CARS,Actions cotées,listed_equity,0.017354760068943834,0.06264154272485227,0.0010871289443383052,0.07924723991628801
MultiCriteria_Recommended_Portfolio,DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,0.004255307512301961,0.059157203803316544,0.00025173209375103104,0.01835023686197567
MultiCriteria_Recommended_Portfolio,ENNAKL,ENNAKL,Actions cotées,listed_equity,0.0020269646619568535,-0.011599328482385903,-2.3511428936225845e-05,-0.001713886709932018
MultiCriteria_Recommended_Portfolio,PGH,PGH,Actions cotées,listed_equity,0.036800944785449693,0.229532538489839,0.008447014275428672,0.6157526854081198
